michael_cera.jpg,i077,32,14.240667896463082
michael_cera.jpg,i079,17,12.791646030426769
michael_cera.jpg,i422,1,12.469490334499207
nathan.jpg,i052,19,9.919336428176525
nathan.jpg,i058,18,10.199871812079184
nathan.jpg,i255,9,10.53253578774556
nathan.jpg,i290,3,9.162247498033551
nathan.jpg,i024,1,10.41133563643622
matthew_perry.jpg,i024,15,10.170052145316497
matthew_perry.jpg,i300,22,10.435307349131035
matthew_perry.jpg,i602,11,9.059606043859485
matthew_perry.jpg,i083,2,7.675065410841958
helen_mirren.jpg,i439,25,9.603639372138879
helen_mirren.jpg,i049,1,8.13102746623707
helen_mirren.jpg,i264,3,8.220316848359841
helen_mirren.jpg,i257,17,9.139525769693888
helen_mirren.jpg,i300,2,8.084996654353173
helen_mirren.jpg,i202,2,7.19810919400874
lance_reddick.jpg,i303,7,8.578565440066514
lance_reddick.jpg,i246,32,9.694206802167145
lance_reddick.jpg,i294,5,7.922931435999191
lance_reddick.jpg,i231,1,6.451828756510138
lance_reddick.jpg,i224,1,10.80046096558925
lance_reddick.jpg,i286,2,8.690454840527643
lance_reddick.jpg,i271,1,8.637399146465036
lance_reddick.jpg,i432,1,9.011554133391
michael_pena.jpg,i201,28,9.104642990969234
michael_pena.jpg,i200,13,8.963628080571578
michael_pena.jpg,i307,7,8.53065249540484
michael_pena.jpg,i218,2,10.149613518422349
mel_gibson.jpg,i275,6,9.32053041678345
mel_gibson.jpg,i299,43,10.004901453305683
mel_gibson.jpg,i045,1,9.414853469589673
aisha_tyler.jpg,i235,4,8.558869244257158
aisha_tyler.jpg,i039,1,7.54301409589076
aisha_tyler.jpg,i200,32,8.207911523484432
aisha_tyler.jpg,i601,1,6.587336526093293
aisha_tyler.jpg,i083,2,7.399578734692884
aisha_tyler.jpg,i041,9,8.252231928039395
aisha_tyler.jpg,i407,1,8.40318057704935
ray.jpg,i403,31,11.75467513016902
ray.jpg,i028,11,9.654129684636308
ray.jpg,i290,6,9.963910970841367
ray.jpg,i283,2,8.91710460727463
priyanka_chopra.jpg,i000,15,8.084333931754854
priyanka_chopra.jpg,i058,1,7.8282770144667735
priyanka_chopra.jpg,i033,5,7.363632281801737
priyanka_chopra.jpg,i419,1,10.183246593868663
priyanka_chopra.jpg,i302,20,9.510619349200827
priyanka_chopra.jpg,i039,2,8.755927867792094
priyanka_chopra.jpg,i620,2,9.137398740812422
priyanka_chopra.jpg,i424,1,9.500946325077143
priyanka_chopra.jpg,i055,1,7.678819799054526
priyanka_chopra.jpg,i049,1,10.35215720816001
priyanka_chopra.jpg,i407,1,8.600341329582381
myesha.JPG,i439,21,10.545630754168517
myesha.JPG,i030,10,8.428249138696847
myesha.JPG,i251,9,9.021296984726241
myesha.JPG,i618,1,9.052365700130341
myesha.JPG,i090,1,7.454513394526751
myesha.JPG,i433,4,8.262590453798696
myesha.JPG,i307,1,6.977649375376243
myesha.JPG,i217,1,7.503789617085632
myesha.JPG,i232,1,10.755435864595986
myesha.JPG,i072,1,9.17640266905256
